tradeExecTime,volumeMW,price,name,dlvryStart,dlvryEnd
2023-12-23 04:16:30+00:00,1.6,4.73,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:16:46+00:00,0.3,4.73,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:16:57+00:00,4.0,6.64,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:16:57+00:00,4.0,8.46,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:17:35+00:00,1.0,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:36+00:00,0.4,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:37+00:00,0.6,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:38+00:00,1.0,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:38+00:00,1.0,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:39+00:00,1.0,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:41+00:00,0.5,10.36,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:17:41+00:00,5.0,10.4,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:17:41+00:00,1.0,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:17:42+00:00,1.0,10.36,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:18:37+00:00,1.0,32.77,HH231223-17,2023-12-23T08:00:00+00:00,2023-12-23T08:30:00+00:00
2023-12-23 04:18:37+00:00,1.0,33.08,HH231223-18,2023-12-23T08:30:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:18:40+00:00,4.5,5.92,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,5.0,5.92,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,5.0,5.92,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,1.5,5.92,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,0.3,5.93,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,2.8,5.92,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,4.7,5.93,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,4.0,5.93,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:40+00:00,4.0,5.93,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:55+00:00,0.8,5.68,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:55+00:00,1.7,5.91,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:18:55+00:00,7.7,5.93,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:19:10+00:00,0.1,5.78,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:19:12+00:00,0.2,9.72,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:19:32+00:00,1.0,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:19:33+00:00,0.4,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:19:35+00:00,1.0,22.4,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:19:35+00:00,4.0,22.01,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:19:35+00:00,0.1,22.01,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:19:35+00:00,4.9,22.0,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:19:37+00:00,0.5,11.8,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:19:51+00:00,5.0,11.24,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:19:51+00:00,1.0,11.22,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:20:04+00:00,0.9,2.82,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:04+00:00,0.1,2.78,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:20:04+00:00,0.2,4.4,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:04+00:00,5.0,4.43,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:04+00:00,0.9,5.78,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:20:17+00:00,1.0,4.34,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:17+00:00,1.0,3.55,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:19+00:00,1.0,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:19+00:00,1.0,3.55,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:20+00:00,1.3,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,1.0,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,3.1,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,6.7,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,2.2,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,1.0,4.24,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,0.6,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,2.1,4.24,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,3.0,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,1.6,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,3.4,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,3.3,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,1.7,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,5.0,4.23,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:20+00:00,2.9,4.24,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:21+00:00,3.2,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.3,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:21+00:00,0.7,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:21+00:00,1.0,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,1.0,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.1,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.9,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,1.1,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,1.0,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:21+00:00,1.7,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,1.0,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.6,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,3.0,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,1.0,3.55,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.4,4.59,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,3.3,4.6,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.6,4.6,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,1.0,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:21+00:00,0.8,4.69,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,4.1,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.9,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,4.4,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:21+00:00,0.4,4.6,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:22+00:00,1.0,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:22+00:00,1.0,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:22+00:00,0.3,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:22+00:00,0.7,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:22+00:00,0.4,4.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:27+00:00,4.0,4.5,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:20:43+00:00,0.5,4.58,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:43+00:00,1.0,4.79,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:43+00:00,4.0,4.58,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:20:54+00:00,0.1,3.03,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:21:05+00:00,0.1,1.92,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:21:11+00:00,0.5,6.44,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:11+00:00,0.5,6.44,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:12+00:00,0.1,6.44,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:17+00:00,0.1,11.0,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:19+00:00,1.0,16.7,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:20+00:00,1.0,17.0,HH231223-15,2023-12-23T07:00:00+00:00,2023-12-23T07:30:00+00:00
2023-12-23 04:21:33+00:00,0.5,1.93,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:21:35+00:00,0.9,11.0,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:36+00:00,1.0,10.9,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:36+00:00,1.0,10.9,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:36+00:00,1.0,11.0,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:36+00:00,1.0,11.0,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:36+00:00,1.0,10.9,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:21:39+00:00,1.0,7.62,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:21:39+00:00,5.0,7.62,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:21:56+00:00,3.2,23.51,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:22:17+00:00,1.8,23.51,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:22:17+00:00,5.0,23.51,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:22:17+00:00,0.2,23.51,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:22:17+00:00,0.1,23.51,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:22:18+00:00,2.1,9.48,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:18+00:00,5.0,9.48,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:18+00:00,1.9,9.48,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:18+00:00,3.1,9.48,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,0.3,6.8,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,0.1,9.04,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,0.6,9.04,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,0.4,9.04,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,0.7,9.05,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,2.1,9.33,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,2.9,9.33,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,1.0,9.34,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,1.9,9.34,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,5.0,9.34,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:24+00:00,0.2,9.06,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:22:34+00:00,0.7,1.58,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:22:34+00:00,4.3,1.44,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:22:34+00:00,0.4,1.44,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:22:34+00:00,3.6,1.43,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:22:34+00:00,1.9,1.07,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:22:37+00:00,1.6,3.5,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,0.6,3.5,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,4.0,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,0.4,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,4.6,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,4.6,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,0.4,4.21,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,0.4,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,0.4,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:22:37+00:00,4.6,3.51,2H231223-2B,2023-12-23T05:00:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:23:08+00:00,6.7,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:23:08+00:00,3.1,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:23:08+00:00,2.2,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:23:08+00:00,6.7,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:23:08+00:00,1.6,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:23:08+00:00,4.5,4.99,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:23:14+00:00,4.9,23.51,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:23:17+00:00,0.2,5.2,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:23:17+00:00,0.2,22.4,HH231223-16,2023-12-23T07:30:00+00:00,2023-12-23T08:00:00+00:00
2023-12-23 04:23:20+00:00,0.1,8.0,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:24:05+00:00,0.2,2.99,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:24:11+00:00,0.9,2.99,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:24:11+00:00,3.0,2.96,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:24:12+00:00,0.6,1.55,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:24:29+00:00,0.9,2.99,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:24:38+00:00,0.1,4.5,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:24:44+00:00,3.0,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:24:45+00:00,4.0,24.7,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,6.0,24.7,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,3.0,24.7,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,2.0,24.7,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,5.0,24.9,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,2.0,24.9,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,1.0,24.9,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:45+00:00,5.0,24.7,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:48+00:00,0.6,2.99,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:24:49+00:00,1.0,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:24:49+00:00,0.6,5.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:24:59+00:00,5.0,25.0,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:24:59+00:00,5.0,25.0,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:25:01+00:00,0.5,8.0,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:25:04+00:00,0.1,7.75,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:04+00:00,1.9,7.76,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:04+00:00,0.2,7.76,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:04+00:00,0.1,7.71,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:04+00:00,1.0,7.76,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:04+00:00,0.4,7.75,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:04+00:00,0.7,7.76,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:06+00:00,0.5,7.8,HH231223-14,2023-12-23T06:30:00+00:00,2023-12-23T07:00:00+00:00
2023-12-23 04:25:07+00:00,1.0,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:07+00:00,0.5,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:07+00:00,0.3,7.76,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:07+00:00,2.0,25.0,2H231223-3A,2023-12-23T07:00:00+00:00,2023-12-23T09:00:00+00:00
2023-12-23 04:25:09+00:00,1.0,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:09+00:00,0.1,8.6,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:10+00:00,0.8,27.7,HH231223-21,2023-12-23T10:00:00+00:00,2023-12-23T10:30:00+00:00
2023-12-23 04:25:10+00:00,1.0,27.7,HH231223-21,2023-12-23T10:00:00+00:00,2023-12-23T10:30:00+00:00
2023-12-23 04:25:10+00:00,0.1,7.76,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:10+00:00,1.0,27.7,HH231223-21,2023-12-23T10:00:00+00:00,2023-12-23T10:30:00+00:00
2023-12-23 04:25:11+00:00,0.2,2.99,HH231223-12,2023-12-23T05:30:00+00:00,2023-12-23T06:00:00+00:00
2023-12-23 04:25:15+00:00,5.0,2.13,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:15+00:00,0.4,0.12,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:15+00:00,0.6,0.0,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:15+00:00,4.0,0.0,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:16+00:00,1.3,-0.01,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:32+00:00,4.0,-0.01,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:32+00:00,0.8,-0.01,HH231223-11,2023-12-23T05:00:00+00:00,2023-12-23T05:30:00+00:00
2023-12-23 04:25:37+00:00,0.9,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:39+00:00,1.0,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:56+00:00,2.0,7.77,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:25:56+00:00,1.0,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:26:00+00:00,0.2,7.77,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:26:00+00:00,0.7,8.5,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
2023-12-23 04:26:00+00:00,0.6,8.0,HH231223-13,2023-12-23T06:00:00+00:00,2023-12-23T06:30:00+00:00
